,BugID,Description,label,label_name
8224,296034,missing explanation of significance of padlock icon shown in bug list,1,Medium
8225,300548,sum word matches for basic relevance ordering in ANSI full text search,1,Medium
8226,304555,Flags Need Their Own Section on the Query Page,1,Medium
8227,307965,add date and time to show bug display - helpful in providing context during bug triage/research when one keeps many bug displays open in browser over several days or weeks,0,Low
8228,309416,Long format output should have a table of contents with links at the top,0,Low
8229,314223,'Find a specific bug' clears bug list sort order,0,Low
8230,314662,"""time since assignee last touched"" misnamed",1,Medium
8231,317020,Why can't i select Field separator character for CSV files <tab>?,3,Immediate
8232,317361,"buglist.cgi ignore case while query.cgi does not - example with ""Edit Search""",3,Immediate
8233,323725,show_bug.cgi can time out when viewing Long Format with a lot of bugs,1,Medium
8234,324898,"Highlight the words that the user searched for, like Google",1,Medium
8235,325123,"Cannot edit a search from buglist.cgi&regetlastlist=1 (""Show last search results"")",1,Medium
8236,326656,Advanced search does not provide expected results when searching in attachment data,3,Immediate
8237,330656,Editing an invalid saved search does not pre-fill the original name of the search,1,Medium
8238,331303,"batch clone bugs in ""Change Several Bugs at Once""",1,Medium
8239,336007,"When doing regetlastlist, Atom feeds are for a list of bug ids, not the original search",1,Medium
8240,337806,"Multiple boolean: only last ""Add another boolean chart"" button works",1,Medium
8241,342834,Change columns should indicate what reset to default will do,1,Medium
8242,343866,buglist.cgi: nonexistant product or component produces empty list instead of error,1,Medium
8243,345283,"""My Bugs"" ""page"" needs to make it very clear to new users that it doesn't show ""all"" ""My Bugs""",0,Low
8244,345288,"query result rows should have classes for the assignee, reporter, qacontact, and preferably a me class",2,High
8245,345292,all pages should include page classes,1,Medium
8246,346771,"query intersection, difference and union",2,High
8247,349732,"""Edit Search"" link in results should be (also) at top",1,Medium
8248,358574,"Add support for a ""%watchlist%"" dynamic parameter (like %user%)",1,Medium
8249,365109,have to copy a query to give it a special name for each group,1,Medium
8250,365111,should be able to give a new name to someone else's shared search,1,Medium
8251,368513,"Smart handling of apostrophe when searching for ""contains word""",2,High
8252,368538,other user's shared queries should be able to be hidden / should be hidden by default,1,Medium
8253,373012,Time-related columns in buglist should contain hidden easily-sortable data,2,High
8254,376151,"After search, ""File a bug"" link should prefill fields from the search terms",1,Medium
8255,385523,Search with multiple changed to / from booleans always returns 0 results,1,Medium
8256,385613,"""Only include bugs numbered"" should accept whitespace-separated lists",1,Medium
8257,386934,add pronouns for default assignee and default qa contact,1,Medium
8258,389311,Cannot seem to handle resolution and anyexact together.,2,High
8259,390831,Enhancement: Bug List: linkify most fields to be drillable to more refined Bug List searches,1,Medium
8260,394617,clean up id value in the show_bug.cgi url,1,Medium
8261,398163,Implement UI (and backend code if required) to easily query the activity of bugs,0,Low
8262,399100,auto-footered shared queries do not propagate to new users in the same group,1,Medium
8263,409823,"Can't effectively search for filenames using fulltext search (because ""."" is taken as a word separator)",1,Medium
8264,410115,[PostgreSQL] Querying for a commenter is case-sensitive (make Search.pm case-insensitive),0,Low
8265,413087,String match methods aren't prefilled from default search options,1,Medium
8266,413271,Prefilled components list has leftover entries,1,Medium
8267,434204,Advanced Search fails on search Cyrillic terms,1,Medium
8268,434285,"Fields that are switched off are still listed in the ""Search By Change History"" section in the Advanced Search page",1,Medium
8269,442747,RDF buglist output is unhelpful and inconsistent,2,High
8270,451044, @supptables parsing doesn't handle newlines,0,Low
8271,452434,"With multiple boolean charts click ""Add another boolean chart""",1,Medium
8272,455545,unable to set default search without running search,1,Medium
8273,464255,consider using categories for fields in buglist atom feed,1,Medium
8274,467389,searches excluding blocker list residence seem broken,1,Medium
8275,474877,Css class names invalid with parenthesis,2,High
8276,477595,Boolean Query: search for states in a particular snapshot of time,1,Medium
8277,478847,Lots of columns in buglist: table breaks through bugzilla-body,2,High
8278,478848,Printing buglist.cgi with more columns : last columns drop of the page,1,Medium
8279,478961,usernames are called email addresses,1,Medium
8280,493941,Can't temporarily modify column list for a saved search,1,Medium
8281,498784,owner_idle_time > N days shows bugs that are less than N days old,0,Low
8282,509850,"add ""group on"" to bug lists a la Roundup",1,Medium
8283,520446,Inconsistent way of defining time ranges on searches,1,Medium
8284,527037,Search.pm does not use the central bug visibility mechanism,3,Immediate
8285,528962,"improve bugzilla quicksearch summary on results page (hard to parse, takes up too much space)",1,Medium
8286,544404,Add autocomplete magic to Quicksearch,1,Medium
8287,544849,It's too easy to save columns accidentally for a search instead of as your global columnlist,1,Medium
8288,574625,days_elapsed should be available as a buglist column,1,Medium
8289,580172,Search.pm: All User-type and Date-type searches should use SPECIAL_PARSING,3,Immediate
8290,590321,Display attachment flags as a column in buglists,1,Medium
8291,590751,bugzilla should have permalinks to last search results,1,Medium
8292,605761,"Relative dates do not accept decimal numbers (e.g. 2d works, but 2.5d doesn't)",1,Medium
8293,612574,Using back button to return to Advanced Search form can automatically modify selected values,1,Medium
8294,616987,"Search By Change History not working after a change of fields values for status, resolution, severity or priority.",1,Medium
8295,631181,"Provide mechanism to run search without disturbing ""lists"" system",1,Medium
8296,632690,"Select-style fields accept invalid values for ""equals"" searches",1,Medium
8297,634010,"""Flag Requestee"" in boolean charts returns no results",1,Medium
8298,645410,QuickSearch should search over user name in addition to email address for user fields,1,Medium
8299,649757,Query using chfieldfrom parameter seems to ignore the time component,1,Medium
8300,654090,tweak spacing of sections in advanced search query form,1,Medium
8301,656239,"Selection of field from section ""selected columns"" doesn't disapear when you add some ather field to ""selected columns"" section",1,Medium
8302,674503,Dates are no longer validated in advanced searches,1,Medium
8303,682111,"""Edit Search"" moves quicksearch terms into boolean charts",1,Medium
8304,704842,Querying for bugs where the reporter is the single commenter no longer works,1,Medium
8305,704851,"Add ""Comment date"" to fields available in boolean charts",1,Medium
8306,716056,Support minutes for relative dates in advanced searches,1,Medium
8307,719057,Add ability to search for substrings in Change History,1,Medium
8308,723795,Allow multiple users to edit a saved search,1,Medium
8309,743883,"In boolean charts, ""<user field> is not equal to foo@bar.com"" only returns bugs which totally lack this user",0,Low
8310,750572,search description does not mention negated charts,1,Medium
8311,766202,Allow admin to use any group pronouns,3,Immediate
8312,774194,"buglist's ""see all search results"" link needs to use POST instead of GET if the query string is longer than CGI_URI_LIMIT",3,Immediate
8313,785617,Cancel (kill) long queries,2,High
8314,803481,Invalid bug keywords are ignored on search rather than being treated as literals,1,Medium
8315,814361,Search by keywords like KeyMe returns results for KeyMe KeyMe- KeyMe+ KeyMewhatever,1,Medium
8316,822144,Can't search for an exclusive thing with custom search,1,Medium
8317,824372,"""Comment contains all/any of the words"" should use the bugs_fulltext table and be the default operator",3,Immediate
8318,824375,Do not use sql_to_days() for days_elapsed in queries,3,Immediate
8319,856896,"An error is thrown if a user who is not in the insidergroup uses ""Comment is private"" in the Advanced Search page",3,Immediate
8320,858328,"Clicking ""Back"" on search results corrupts + signs in custom search unless advanced fields are shown",1,Medium
8321,858329,"Clicking ""Back"" after searching causes custom search fields to proliferate",1,Medium
8322,871547,sorting via column headers with very long query strings fails,3,Immediate
8323,883640,Bugzilla feeds should implement If-Modified-Since,1,Medium
8324,885147,Ability to search based on custom BugID's reverse_desc,1,Medium
8325,889650,"Searching using ""Match ALL of the following against the same field"" for the field ""Flags"" throws ""Table 'bugs_g2' doesn't exist"" SQL error",3,Immediate
8326,905677,"Typing :""foo"" in QuickSearch incorrectly includes quotes as part of the name",2,High
8327,908443,"DBD::mysql::db selectcol_arrayref failed: Lost connection to MySQL server during query of multiple ""contains any of the strings"" for comment fields",1,Medium
8328,916882,Remove product and component from UNSUPPORTED_FIELDS,3,Immediate
8329,926117,"When looking for strings with a comma in custom free-text fields, commas are used to split the query string",1,Medium
8330,946428,"editing custom query throws ""TypeError: nested[(nested.length - 1)] is undefined"" javascript error",0,Low
8331,955865,"[Oracle] The profile_search.bug_list column is limited to 4000 characters in Oracle, which makes it crash if the buglist is too large",2,High
8332,964404,Use CSS for truncation in buglists instead of doing it server-side,3,Immediate
8333,984781,"In advanced search, custom search does not allow addition of criteria to closed clauses",1,Medium
8334,985285,add the ability to filter bugs based on their number of duplicates,1,Medium
8335,1074846,Displaying Flags in search results does not show requestee if one is set,1,Medium
8336,1104674,"The Search By History section does not have ""Changed from - [value] - Between"" possibility",0,Low
8337,1106652,"Content spoofing: component, product and resolution parameters may contain arbitrary strings in buglist.cgi",1,Medium
8338,1114516,Show tooltips for list options within advanced search form,1,Medium
8339,1182432,Date in field Opened not localized,1,Medium
8340,1193706,"When editing a saved search, display a message explaining how to save changes",1,Medium
8341,1207291,Allow displaying See Also in a buglist,1,Medium
8342,1249485,Add custom order hooks,1,Medium
8343,1252049,isnotempty for custom multivalue flag doesn't work,1,Medium
8344,1260088,export bug list to CSV file with the search name,0,Low
8345,1280166,This search results in a SQL error,3,Immediate
8346,1310372,Remove direct dependency on Bugzilla::CGI and Bugzilla::Search::Quicksearch,3,Immediate
8347,1412062,Display flag setter/requestee columns in a query,1,Medium
8348,1444270,"On 'zero bugs found' page, provide link to search closed bugs as well",0,Low
8349,1450405,Don't try to search for cf_crash_signature in non-BMO installations,1,Medium
8350,1484141,"advanced search, custom search selector cannot be changed after ""Edit this search""",1,Medium
8351,1148758,Robots.txt should not block CSS/JS/Images,2,High
8352,371757,ChatZilla Mac metabug,2,High
8353,738221,get rid nsIAccessibilityService,2,High
8354,352367,Firefox loads large tables with forms MUCH slower as they grow in size,3,Immediate
8355,964129,[meta] RMCAT work meta-bug,0,Low
8356,991125,Remove media.peerconnection.capture_delay,3,Immediate
8357,1228450,Port Bug 1223530 - Move MOZ_WINCONSOLE to configure,3,Immediate
8358,1464689,Port bug 1457321: fix creation of built_in_addons.json,3,Immediate
8359,1441016,"Port Bug 1414390 ""Add intl.locale.requested locale list to replace general.useragent.locale"" to SeaMonkey",0,Low
8360,1113174,Make spidermonkey mozharness builds to be developer friendly,3,Immediate
8361,487206,"Revise Text for ""Accept"" button in Provider Uninstall Dialog",2,High
8362,370946,tracking bug: sanitizing content features for Fx3,0,Low
8363,1338986,resolution and duplicate fields briefly visible when a bug is initially loaded,1,Medium
8364,1347822,references in comments to attachments on other bugs shouldn't be augmented with actions,1,Medium
8365,1425534,"Provide ""edit"" URL parameter for direct editing of show_bug.cgi",3,Immediate
8366,1427621,Support uploading multiple attachments from new-bug,1,Medium
8367,1170871,Fix and reenable layout/reftests/image-element/bug-364968.html,3,Immediate
8368,989476,"A comment from a ""new to bugzilla"" user on a mentored [good-first-bug] should trip the needinfo flag.",0,Low
8369,563677,HTML Mail View very slow (45++ sec) for pop and local folders - speed up FolderUriForPath first lookup when switching folders,2,High
8370,494008,rename exception log-and-abort macros that don't abort any more,3,Immediate
8371,781330,limit swizzling fix for bug 678607 to non-clang compilers,3,Immediate
8372,112550,Paste Chinese string into the form bug,1,Medium
8373,118479,tools to debug font probs in the field,3,Immediate
8374,157010,International mail/addressbook migration support (meta bug),0,Low
8375,206152,[meta] line breaking bugs,0,Low
8376,245726,"In <charsetOverlay.js>, Comment out ""non-error"" |dump()|.",0,Low
8377,254868,[meta] Character Encoding bugs,0,Low
8378,742655,IonMonkey: Include bailout information in JSON debug output.,0,Low
8379,949183,Fix static constructor explosion from Bug 948638,3,Immediate
8380,257780,title attributes added by setAttributeNS are displayed as XHTML-title whatever is there namespace,2,High
8381,532915,"Add mozmill test for ""edit message as new"" in compose window",0,Low
8382,1337800,Replace docker with docker_container and docker_image in Ansible,2,High
8383,178507,Performance benchmarking,0,Low
8384,248202,runtests.pl should be verbose about problems by default,1,Medium
8385,282493,New runtests script for non-db-compatible code,3,Immediate
8386,284755,The whitespace change to end all whitespace changes,1,Medium
8387,347520,A multi-process load-testing tool for Bugzilla,1,Medium
8388,395613,Fall back filterexceptions.pl to xx/default or (en/default) if it's not there for xx/custom (or xx/default),1,Medium
8389,412083,Unit Tests For Bugzilla,0,Low
8390,480965,Testing suite should pass if there are no optional modules installed,2,High
8391,524398,"Tests should catch ""a [% terms.bug %]""",0,Low
8392,628962,Remove test_extensions from the Selenium config file,3,Immediate
8393,629152,Assure the WebService returns times in UTC,2,High
8394,629154,WebService QA Tests Fail if a cookiepath is set,0,Low
8395,629170,Test Bug.possible_duplicates,2,High
8396,629177,QA Tests should check what happens when you pass an invalid date/time to the WebService,0,Low
8397,635076,Write a test suite for Bugzilla::BugUrl (See Also),0,Low
8398,929579,Test 11 fails if Pod-Coverage is not installed,3,Immediate
8399,1108821,Travis selenium tests are failing pretty consistently for PostgreSQL for all branches,0,Low
8400,1154890,Some error tags are not detected by 012throwables.t,2,High
8401,1208209,Convert current selenium test scripts from using SeleniumRC to the newer Selenium::Remote::Driver,2,High
8402,1208837,webservice_product_create.t creates products with no components,1,Medium
8403,1252785,Add xt/README,1,Medium
8404,504164,"Display the status, resolution and bug summary of external bugs in the ""see also"" field",1,Medium
8405,987967,reftest for bug 933264 takes 5 seconds,2,High
8406,1157834,[meta] Event-regions correctness and performance bugs,0,Low
8407,602422,"Replace mochitest checks of the form ok(foo == bar, ""description"") with is(foo, bar, ""description"")",1,Medium
8408,1144965,Collapse OverlayDialogButton layout into a single TextView,2,High
8409,133173,"Change ""My Bugs"" into a preset query",1,Medium
8410,151413,dependency loop error should mention bug aliases too,3,Immediate
8411,154612,Use client-side maps for dependency graphs,3,Immediate
8412,160572,"You should be able to turn off URL, Platform, OS, Version fields in Bugzilla",1,Medium
8413,177786,make it obvious from error page that users can be added to bugs in a group,0,Low
8414,179214,security bugs not marked in dependency tree,1,Medium
8415,180828,display setter and changed date for all fields in bug form,1,Medium
8416,215439,"Provide alternate method for bugzilla users to contact each other, prevent spam by not showing email addresses",1,Medium
8417,218746,Field names defined in field-descs template should be used everywhere,1,Medium
8418,223507,Extension to the mailto: functionality.,2,High
8419,231640,Bad mime type error when submitting attachment is confusing,3,Immediate
8420,235102,Guide keyword choices to facilitate searches,2,High
8421,240236,"After changing account address, footer links on token.cgi still refer to the old address",1,Medium
8422,258649,new navigation structure,1,Medium
8423,264344,term.[a]bug and friends are hard to translate,2,High
8424,285903,Indicate by each comment whether the person is CCed,1,Medium
8425,286337,"""Parameters"" is not clearly ""Administrative Bugzilla Server Settings""",1,Medium
8426,286427,Add context info with clickable links for attachments mentioned in comments,1,Medium
8427,290184,"addl should be changed, if you're going to use an abbr, make it addtl, and give it an <abbr title>",3,Immediate
8428,290754,"""category"" in editflagtypes is confusing",2,High
8429,316826,"references in ""Activity log"" should be displayed as clickable bug id's, url's, (users?)",3,Immediate
8430,317417,Friendlier buglist layout,2,High
8431,326379,"""Undo Edit As Comment"" is confusing",1,Medium
8432,329084,Audit the use of zoom for textareas,3,Immediate
8433,329649,Use colors in request.cgi to indicate bug severity,3,Immediate
8434,330600,Improve CSS rules for printing,2,High
8435,335434,Per-Product enter_bug templates,2,High
8436,344604,:hover color too close to :visited color,2,High
8437,344619,"Add links for most common tasks where appropriate (aka ""makes Bugzilla more friendly to end-users"")",1,Medium
8438,345282,requests page needs to make it very clear to new users that it doesn't relate to RFE,3,Immediate
8439,347540,Field Values : Severity needs to have style options for the bug list,1,Medium
8440,357305,The main body font looks a little odd,2,High
8441,364452,dependency tree should let me restrict full tree to certain products,1,Medium
8442,365673,dependency tree should allow dependency changes,1,Medium
8443,367784,Separate logic and presentation in templates,2,High
8444,377140,disabled users should be italicized in show_bug and buglist,1,Medium
8445,388795,[% terms.bug %]mail doesn't work well for terms.bug = report,0,Low
8446,391913,Separate real attachments visually better from obsolete ones,1,Medium
8447,392158,mail prefs should have more anchors,2,High
8448,393858,inconsistent placement of ' around </a>,2,High
8449,397173,Comment collapsing/expanding (hide/show) UI is confusing,1,Medium
8450,397517,"Bugzilla Status Dashboard (dashbar, scoreboard)",1,Medium
8451,400674,The Administration link should open a menu with links to separate admin pages,1,Medium
8452,406406,remedy against BiDi interference caused by the (arbitrary) content of various fields,1,Medium
8453,412161,Localize default English templates with maketext,1,Medium
8454,414316,Pass object instead of just the name to bug.choices.${selname} when applicable,2,High
8455,415819,Re-factor all templates that call bug/edit.html.tmpl or its parents to use one header call,3,Immediate
8456,426222,Make params values localizable,3,Immediate
8457,427241,Add css class to the body to include the resolution as well as the status,1,Medium
8458,436487,"Bug query: ""or relative dates"" should be better described",1,Medium
8459,453932,CC edit list is hidden when going back to the page with the back button,1,Medium
8460,456631,"Option to manually ""Zoom textareas large"" instead of automatically",0,Low
8461,458880,Obsolete hot key,2,High
8462,520344,Expand display_field to handle time and user fields,1,Medium
8463,520734,Long classification descriptions are not wrapped when entering a new bug,1,Medium
8464,544553,"[meta] Improvements suggested/implied by Johnathan Nightingale's video ""Bugzilla For Humans""",0,Low
8465,578434,Bug group checkboxes lay out poorly beside attachment field,1,Medium
8466,578527,CC field autocomplete prevents my browser's autocomplete from working,1,Medium
8467,594153,"Long dependency lists should skip resolved bugs and display ""(+ N resolved bugs)"" instead",1,Medium
8468,608711,Do not display labels for fields with no value when logged out,1,Medium
8469,609199,"Confusion between ""My Requests"" and ""My Bugs""",1,Medium
8470,629395,"Unescaped interpolations in ""title"" calls in global/messages.html.tmpl",2,High
8471,634370,Somehow document all the default values that a translator needs to localize in field-descs.none.tmpl,1,Medium
8472,641973,"Submit button on search pages has a language-dependent ""id""",1,Medium
8473,647751,Remove tables from edit and create bug,3,Immediate
8474,650218,Fields in bug reports go over the right side border when the window is too narrow,1,Medium
8475,660960,Make Enter bug page compliant with WAI,3,Immediate
8476,663299,"Include close-parenthesis "")"" in auto-linkification if there is an open-parenthesis ""("" inside of the link that isn't already closed",1,Medium
8477,679266,Pretty dropdowns,2,High
8478,684946,"The word ""Version is hard coded; not all pages use field_descs.version",3,Immediate
8479,696440,Use WRAPPER in Bugzilla::Template->create to include the header and footer of HTML pages,3,Immediate
8480,697787,ctr+a doesn't work for comment submission box,1,Medium
8481,728843,attachment details page has broken colors,1,Medium
8482,763320,[RTL] Add automatic direction handling for RTL texts in Bugzilla,0,Low
8483,774403,User's permissions should be checked when autolinkifying bug ids in comments,1,Medium
8484,783761,Make My Requests table sortable by different columns,3,Immediate
8485,783771,Linkification of email addresses with bug references fails horribly,1,Medium
8486,785863,"""Possible Duplicates"" list on new bug form causes annoying reflow",1,Medium
8487,810801,'[reply]' link breaks URL into two lines,0,Low
8488,903925,Using keyboard to select value in <select> for Product/Component with enter key ends up submitting form on IE and Chrome for Windows,3,Immediate
8489,923973,Add ability to star bugs,1,Medium
8490,974754,Improved comment filter,1,Medium
8491,975345,Provide UI to toggle comments concerning a particular attachment,1,Medium
8492,987690,UI to view changes to a set of bugs over a given time period,1,Medium
8493,990721,Change saved searches error message to give the user more information,3,Immediate
8494,999967,"Add support for linkifying to comments using ""Bug NNN#cMM"" syntax (eg Bug 999958#c5)",1,Medium
8495,1032807,describecomponents.cgi should indicate which components are closed to new bugs,1,Medium
8496,1047178,Allow the non-editable URL field to grow with the width of the column on show_bug.cgi,1,Medium
8497,1059305,The comment preview box does not accurately reflect line wrapping,1,Medium
8498,1092445,"Default reply comment header shows emails to those not logged for accounts without a ""real name""",1,Medium
8499,1109423,Numbers in list should be tabular,1,Medium
8500,1116462,Unbroken runs of collapsed comments should be supercollapsed by default,1,Medium
8501,1117091,"Labels for the ""CC List"" and ""Ignore Bug Mail"" checkboxes in bug reports are badly aligned",1,Medium
8502,1124079,Show comment tag suggestions earlier than after entering three characters,1,Medium
8503,1138030,"""Save changes"" button rendered larger than its surrounding top bar in show_bug.cgi after changing font size in CSS",1,Medium
8504,1153531,In reply to <user> from comment #x is not localizable,3,Immediate
8505,1168439,multiselect fields with autocompletion no longer appends a comma,1,Medium
8506,1174564,Display time in local timezone automatically instead of requiring manual setting,1,Medium
8507,1191690,Impossible to translate values in lists inclusion_to_remove and exclusion_to_remove from admin/flag-type/edit.html.tmpl,2,High
8508,1224541,The wrapping of the label of some mandatory fields looks broken when the red star is displayed when reporting a new bug,1,Medium
8509,1247165,"comment preview should display ""no comment to preview"" or similar when the comment text is blank",1,Medium
8510,1303585,Text that can not be edited is presented in same background color as text that can be edited,2,High
8511,1352986,"When there have been changes in products, components, etc., settings displayed in bug page headings get out of sync with each other over session restores",3,Immediate
8512,1354957,"""Email address"" string in the form is splitted onto two lines and moves elements if JavaScript is either blocked or unactivated",1,Medium
8513,1420337,Some form fields aren't labeled correctly when using NVDA.,1,Medium
8514,1440576,No linkified bugs and attachments in comments if line wraps before the id,1,Medium
8515,135835,speed up email change process,1,Medium
8516,168772,Option to ignore specified users,1,Medium
8517,227686,Move password change code into Bugzilla::Auth (part 2),3,Immediate
8518,251416,Preload Products and Components information,1,Medium
8519,252173,Authentication parameters be real arrays that can go in any order,2,High
8520,252204,Review use of LOGOUT_ALL in Auth::WWW::CGI->logout API,0,Low
8521,254366,Env.pm auth needs to tolerate systems that do not provide an email address,1,Medium
8522,284279,[LDAP] Allow logins with both email and LDAP username,0,Low
8523,296924,Add a hook so extensions can log user authentication (success or failure),1,Medium
8524,317252,[LDAP] Allow LDAP logins to try multiple baseDN values,0,Low
8525,320265,Env.pm should be able to use auth_env_id instead of auth_env_email,3,Immediate
8526,342848,Not actually changing user preferences should not say user preferences were changed,1,Medium
8527,344091,Ship boilerplate privacy policy,2,High
8528,344271,[LDAP] Add support for changing passwords,0,Low
8529,348208,log in after accessing a protected bug is a two step process,2,High
8530,353218,"unspecified setting parameters should be treated as ""don't change this""",1,Medium
8531,359833,replace enable/disable all mail buttons with per column buttons,2,High
8532,361295,"After a non-db auth external password change, userprefs.cgi?tab=account is unable to accept changes",3,Immediate
8533,361296,"If LDAPuidattribute and LDAPmailattribute settings yield different things in the directory, userprefs.cgi?tab=account is unable to accept changes",3,Immediate
8534,363821,LDAP authentication: restrict access to LDAP group,1,Medium
8535,365160,omitting dosave should be usable as a way to merge things without making changes,1,Medium
8536,365303,email userprefs doesn't let you configure mail for role: globalwatcher,1,Medium
8537,366165,User history should be filtered to only show the fields the person viewing it is allowed to view,1,Medium
8538,366176,Username and email address changes don't get logged in profiles_activity.,1,Medium
8539,366178,changing user password should be logged in account activity,1,Medium
8540,367603,Warn User When Logging-Off About Unsaved Changes to Saved Queries,1,Medium
8541,387531,Allow moderated user account creation,1,Medium
8542,388922,don't let admins tell bugzilla to construct invalid email addresses using emailsuffix and ensure mail is deliverable during transitions to/from email suffix,1,Medium
8543,415073,sudo should use extern_id as opposed to bz_username,3,Immediate
8544,452887,Bugzilla::User::Setting should use Bugzilla::Object,3,Immediate
8545,478749,Let administrators import user accounts from an external authentication server,1,Medium
8546,487985,Assignee and CC matching/searching should use same algorithm,0,Low
8547,488841,login form shown even if can_login is false for all enabled auth methods,1,Medium
8548,490931,"When displaying timezone options in General Preferences, include their offset from GMT",1,Medium
8549,503092,"With the LDAP,DB user_verify_class, users can update their DB password and then have two passwords (which is confusing)",1,Medium
8550,531230,user.authorizer.can_change_password should reconcile multiple possible auth types for editusers.cgi,1,Medium
8551,538740,Can't use encrypted passwords out of bugzilla because encryption type is appended,3,Immediate
8552,541776,[LDAP] Logins with non US-ASCII characters in their password do not work,0,Low
8553,570252,Provide Optional Two Factor Authentication Support for Selected Accounts,1,Medium
8554,589138,Group user preferences by category,1,Medium
8555,593522,Support Hybrid Onboarding Authentication for Google Accounts,1,Medium
8556,600118,add delta_ts column to profiles (provide a last modified timestamp for users),1,Medium
8557,672738,Change of email not possible if password change required (forced),1,Medium
8558,712781,Changing your forgotten password should log you immediately,1,Medium
8559,813649,Allow multiple simultaneous logins,1,Medium
8560,1046149,"The ""email_change_canceled_reinstated"" message and the confirmation email should suggest to reset your password",1,Medium
8561,1060970,Always store the IP address in the logincookies table,1,Medium
8562,1132099,Request new password form should strip surrounding white space.,1,Medium
8563,1146124,"Status field, displayed with every comment",1,Medium
8564,1146127,"Nick name, displayed next to Real Name",2,High
8565,1168575,userprefs.cgi generates way too many session tokens,1,Medium
8566,1290775,Add ability to create lesser-privileged api keys,1,Medium
8567,1306063,"Do not mention keywords and minor changes in the ""Email notifications"" panel when they are not in use",3,Immediate
8568,1356897,[LDAP] The realname set in Bugzilla is overriden every time a user logs in,0,Low
8569,1401981,Cannot log out within force change password page,1,Medium
8570,1108426,Extend RemoteTab to support URL history,1,Medium
8571,825596,"Support some actions of WM_APPCOMMAND such as New, Open, Close, Save, Find, Help, SendMail, ReplyToMail and ForwardMail (""Close"" Multimedia Key on Windows closes browser, not current tab)",1,Medium
8572,996652,Scope the private symbols of head.js,2,High
8573,989345,Changing a tree closure message can result in a log entry with no tags,1,Medium
8574,369275,Ability to get info about bugs that we moved to another installation,1,Medium
8575,380493,Bug API for integration between competing bug trackers,1,Medium
8576,385282,Ability to get information about Components in the WebService,1,Medium
8577,432910,Mid-Air Collision checking for Bug.update(),2,High
8578,440912,Expose field_descs through the WebService,2,High
8579,519177,"Support ""Open Services for Lifecycle Collaboration"" (OSLC) API",1,Medium
8580,529569,WebService API error code documentation issues,0,Low
8581,647652,Bug.fields should only return fields that are returnable by Bug.get,1,Medium
8582,658907,Expose an API discovery service similar to Google's API Discovery Service,1,Medium
8583,779653,Validate data types of input params,2,High
8584,787734,"Implement create, update and remove methods for Classification API class",0,Low
8585,899911,REST endpoints return 404 for urls with slashes,1,Medium
8586,916251,"If last_changed_time is passed to Bug.update, use it's value to throw an error if the bug has been updated since then",3,Immediate
8587,937895,Unified changes API,1,Medium
8588,1003304,Return 'creator_detail' for /rest/bug/<bug_id>/attachment to avoid additional lookup for real_name,2,High
8589,1017229,bz_webservice_demo.pl should be converted to REST interface,1,Medium
8590,1046168,"Do not call $self->type('dateTime', ...) for fields of type 'date'",3,Immediate
8591,1059337,Add a rest api to query number of bugs returned by a named query,1,Medium
8592,1061233,rewrite object serialisation within the webservice layer,2,High
8593,1102980,"When adding an attachment to multiple bugs using the webservice API, it should show which attachment id goes with it's bug",1,Medium
8594,1102995,Allow the REST API for searching comment tags to use the format /rest/bug/comment/tags?query=<query>,0,Low
8595,1103001,The current webservice API for returning flag type information does not return is_requestable,1,Medium
8596,1103037,The $changes hash returned by different update methods should not combine multiple added/remove values using a comma,1,Medium
8597,1130650,REST /field/bug resource returns incorrect values for is_mandatory,1,Medium
8598,1138772,Support QR code authentication,0,Low
8599,1143533,provide a user information / validator method for api keys,1,Medium
8600,1156556,Improve error messages returned by the API when invalid structures are provided,0,Low
8601,1165880,"When adding a comment via the API, a malformed request results in a comment of ""ARRAY(0x12345678)"" instead of an error",1,Medium
8602,1172249,missing 'default_cc' in GET /rest/product/(id_or_name),2,High
8603,1210292,FlagTypes API doesn't work if product name contains 'bad' characters.,0,Low
8604,1219324,Loading multiple bug ids over REST (i.e. /bug/?permissive=1&ids=1&ids=2...) does not honor the permissive parameter properly,3,Immediate
8605,1240145,Bugzilla::Error::_in_eval() is always true in the cases it is used. why does it exist?,3,Immediate
8606,1263291,"GET rest/group/1 throws ""A REST API resource was not found""",1,Medium
8607,1286288,Add endpoint to handle CSP reporting,1,Medium
8608,1389372,Create REST endpoint for checking if a user has permission to see a given bug,1,Medium
8609,1462349,REST API incorrectly returns HTTP 200 for some private bugs,1,Medium
8610,271134,contributor.html lost its disclaimer about bugzilla 'email' addresses and reviewer-list.html probably never found it,3,Immediate
8611,291092,Developer's Guide should describe more specifically what it requires for us to accept a patch,1,Medium
8612,491261,[Inconsistencies] Bugzilla Documentor's Guide web page vs. Documentation web page,0,Low
8613,559318,Include Migration and Import info in Bugzilla features page,1,Medium
8614,568334,"For EOL branches, check the docs into bugzilla.org directly",2,High
8615,630737,Section on how to report security bugs needed,1,Medium
8616,726959,Update http://www.bugzilla.org/features/ with 4.2 (and earlier?) release notes,3,Immediate
8617,793399,Please update the links to the discussion group to include the google group instead of just nntp/news,1,Medium
8618,958971,Grammar error on features page,3,Immediate
8619,1175845,Split bugbot into different instance per network,2,High
8620,1367545,Switch updates.bugzilla.org to be a Github pages site,2,High
